1.000000000000000000e+00,3.760186179962719533e-01,-1.377487665694575314e-01,-1.689319198367050801e-01,3.554404648678711198e-01,-1.215851690825778819e-01,3.272118750095797113e-01,-2.195083376307079559e-01,-3.621749843283874615e-01,-4.201842375979795707e-01,2.581498301058554046e-01,2.272750757972452906e-01,-2.485540802333603416e-01,4.126731801952004397e-01,-7.575790454412804908e-02,-2.558861442571146450e-01,-8.846186241071125889e-02,-2.549896580118757861e-01,2.751493557012670010e-02,-1.839878001269663332e-01,-3.515660428006807392e-02,-2.563002661219561107e-01,2.981603132912850063e-01,3.048911922377596229e-01,3.885047627045600249e-01,3.023692058993207588e-01,3.098878046125259078e-01,1.529994048300760690e-01,3.981229738359040593e-01,3.247704731044452897e-01,-2.958339310871909156e-01,-1.653629135954061413e-01,3.518068139522876892e-01,1.802185688822747212e-01,1.253904321171585567e-01,3.848080090208819137e-01,7.347375730639368885e-02,2.919058358897348437e-01,2.419121021596960519e-01,3.046204048015774823e-01,2.366222149948591091e-01,2.933759264601222272e-01,1.559056540426271842e-01,3.577329659612862867e-01,-1.458879878948851072e-01,-4.600161811359386177e-01,3.154614552492076562e-01,3.141215601921205636e-01,2.792228568476479711e-01,3.224135326026155712e-01,3.332683152193804954e-01,3.266644255449801526e-01,-3.097270520070156685e-01,1.095862358878853249e-01,2.362085870023482026e-01,-1.853772443859000862e-01,3.222640849853524170e-01,3.235585671689231169e-01,2.751985356781328496e-01,5.032289658504349728e-01,2.857191251071471982e-01,2.670429666030225135e-01,1.382531535243806675e-01,3.167048811800142472e-02,3.173789656994858155e-01,-3.861651546327959927e-02,2.008664997852321610e-01,-2.091466019324862147e-01,3.143841481882641009e-01
3.760186179962719533e-01,1.000000000000000000e+00,1.147669800057756484e-01,2.533692687024907131e-01,9.191140667365972627e-02,-2.005940280847490487e-01,-3.667904782714753037e-02,6.356470337782900090e-03,-4.461075850188573888e-01,-3.074200123199224977e-01,1.369612434746133034e-01,6.119447950148847876e-02,-1.459829349050703329e-01,6.511290279182879726e-01,-2.711671015665966800e-01,-9.822363253112495474e-02,-2.704904805278385838e-01,-9.972550737843732804e-02,-5.420821295086620389e-02,1.099388211708448443e-01,-1.897591211178527582e-01,-8.995493896888581697e-02,4.706712351329555427e-02,4.895601023735211138e-02,1.384975994040150149e-01,4.538400759389129430e-02,1.513736497389175095e-01,2.822517198948433226e-01,3.458756997169744052e-01,5.561741979540342495e-02,-7.527838816818567536e-02,2.268158472191683303e-02,1.285243471420574601e-01,-5.959808481079701542e-02,-4.100361121570794687e-01,5.194751535129614739e-01,1.321650806140760434e-03,7.362007427814876159e-02,7.275558550609333153e-02,7.379645809187623806e-02,6.193106768739344015e-02,8.260836431877462138e-02,-1.214335387553929224e-01,1.242461113278875845e-01,-2.657632758393904115e-01,-1.256472102009858760e-01,6.098610289192944039e-02,5.062904737007933170e-02,6.993351195959549016e-02,4.521958389533052569e-02,7.206410346251333754e-02,5.528397305780195781e-02,-1.047280364752969789e-01,5.425855765733401670e-01,-5.754158776884551324e-02,-1.133860010111340383e-01,4.535777898344046238e-02,7.133222717980944316e-02,8.092292816937886324e-02,4.123628340119082081e-01,-6.362086118325251116e-02,7.072683801153797911e-02,5.191656998987198568e-01,6.211535625980202369e-01,3.416570674347370329e-02,-1.140828228745094722e-02,-8.847641709188740211e-02,-2.969686002622768176e-02,5.288715419780647131e-02
-1.377487665694575314e-01,1.147669800057756484e-01,1.000000000000000000e+00,2.348971240221202073e-01,-2.829567568689005386e-01,1.178947047090121714e-01,-3.623195861527465644e-01,3.548869843463409168e-01,5.344681181799409986e-02,5.953404800522265478e-02,3.076788797347850268e-01,5.483701953023748521e-01,-9.712913921348638457e-02,-2.045043132909223349e-01,3.876169560988129703e-01,2.540567077289663800e-01,3.977050868043056076e-01,2.543500720879314225e-01,-4.643606417277041376e-01,-1.124955518662920234e-01,1.652994908407383334e-01,2.519459396259987605e-01,-2.151500644085947989e-01,-2.119567547155898901e-01,-1.148584518710710628e-01,-2.650311135516624783e-01,-1.859629244642124479e-01,-1.563052115214542404e-01,-1.170272795381975400e-01,-2.850866678032553669e-01,2.502743578814773939e-01,1.435427906036099155e-01,-2.471449657990424376e-01,-3.671700111376746678e-01,-4.474038365188866551e-01,1.431326068861391576e-01,-5.237346809610425868e-01,-2.377767944982688286e-01,-2.341900283354781953e-01,-2.335715318628717729e-01,-2.429101691160653886e-01,-2.489553123831512449e-01,-2.351632467049548370e-01,1.472214130491879547e-01,7.763468021034246325e-02,1.865027095185011752e-01,-2.442020762809656298e-01,-2.612844783184695707e-01,-3.917986767692587802e-01,-2.185423173569751853e-01,-3.038365878817069765e-01,-2.468957901981001790e-01,2.604223038485579678e-01,2.351581614730416936e-01,-2.066778593010554776e-01,1.221956363758603392e-01,-1.744604475531623400e-01,-3.220826918907539471e-01,-3.088687896201735561e-01,2.628426483857514498e-04,-4.040933301667843369e-01,-3.013203199114036779e-01,5.606035909488790020e-02,1.787969862645267041e-02,-2.639705793152628543e-01,3.902342020611003770e-01,2.295856310343742379e-01,1.035077675118174778e-01,-2.925699112834393434e-01
-1.689319198367050801e-01,2.533692687024907131e-01,2.348971240221202073e-01,1.000000000000000000e+00,-5.687973104566441673e-01,5.747358739899018076e-02,-5.774733579465647360e-01,-2.829513702228467764e-01,-1.486049590983045399e-01,-4.331957267981075277e-01,1.959487179722202432e-01,2.927496100034659987e-01,-4.988757215882419493e-02,2.038656518316500632e-01,-3.123571093657821485e-01,4.838076941901733319e-01,-3.044233889545951421e-01,4.833674529878982939e-01,-4.073894194404785174e-01,7.065278111550106488e-02,-4.975136332315976406e-01,4.787311721580913559e-01,-4.652335257838063898e-01,-4.579151849351729142e-01,-5.053923401235537183e-01,-5.087765457648797396e-01,-4.896105115576107614e-01,-2.174051345697158577e-01,-1.977226197803425845e-01,-4.951159700364188287e-01,5.099566598011797680e-01,-2.318231865714144857e-01,-4.988021405225006588e-01,-4.631039934387973234e-01,-3.377353357273222279e-01,2.887115252387770920e-02,2.780980785595903865e-02,-4.937108586644980424e-01,-5.021822946267209264e-01,-4.830417199918297655e-01,-4.947553674659237455e-01,-4.909532709566905018e-01,-4.690794581593613066e-01,-4.404873709896188205e-01,1.322102177762106701e-01,-6.650454698539899623e-03,-5.005938583483930948e-01,-4.981326656458376356e-01,-3.400916739261615196e-01,-4.823277799627270213e-01,-4.823780233230127723e-01,-4.827718097356170635e-01,3.977641658384179491e-01,-7.647894528128701061e-03,-4.339088877466313332e-01,9.900663724399490564e-03,-4.464378973574363307e-01,-4.328258789411919549e-01,-4.492778213187888503e-01,-3.152020480405465785e-01,-5.882926990123411581e-01,-4.451447411314400360e-01,-1.510990562407495963e-01,2.745081118333980164e-01,-4.312113271907773715e-01,-9.340038014273827072e-02,-4.669105621257764183e-01,4.052679914778173909e-01,-5.129418089139198278e-01
3.554404648678711198e-01,9.191140667365972627e-02,-2.829567568689005386e-01,-5.687973104566441673e-01,1.000000000000000000e+00,-5.320266568433260623e-01,8.417862825463462428e-01,2.665982343270268395e-01,1.987057505239673283e-01,4.054000128167243311e-01,1.267374201229537478e-01,1.446243840119983658e-02,-1.529520455316674410e-01,-5.021831008489938131e-02,9.232715783645005503e-03,-9.582090318719543864e-01,-5.426748391397039246e-03,-9.579318406588890333e-01,2.931877184012597337e-01,-4.487216804045493501e-02,2.284566803141523661e-01,-9.545196902437432795e-01,9.202493213285998230e-01,9.187714179614837606e-01,9.272385219974019765e-01,9.404744535286231333e-01,9.324943710069956149e-01,7.010759659941419031e-01,6.592420009387492952e-01,9.068352905288488142e-01,-9.532363982491766086e-01,-2.226776411447303206e-01,9.423265130076591278e-01,8.729620483256795849e-01,2.606984069312481833e-01,-2.465144191894448888e-01,-3.218202895001731068e-01,9.381324517808456998e-01,9.315779465735907205e-01,9.358677449997012676e-01,9.359036920222222333e-01,9.454518230075624752e-01,6.977639650401559201e-01,5.407076725445689735e-01,2.489971292713404616e-01,-4.430754818770885062e-01,9.141063676674907601e-01,9.253328486705582057e-01,8.486610438629297315e-01,9.332942032125031151e-01,9.281081124664910531e-01,9.339636738556971185e-01,-6.482307457521806482e-01,9.793669756265294124e-02,8.510087384059381588e-01,-1.166578988791546201e-01,9.149336062639032985e-01,9.176481885137954819e-01,9.269844056914567920e-01,7.119723981160861470e-01,9.080126357958108185e-01,9.269319150688196673e-01,8.389142575532110291e-02,1.506207507560629044e-01,9.058619861670318407e-01,-1.821235829623904512e-01,2.779994462859508575e-02,-8.927902144567310128e-01,9.215660125461759833e-01
-1.215851690825778819e-01,-2.005940280847490487e-01,1.178947047090121714e-01,5.747358739899018076e-02,-5.320266568433260623e-01,1.000000000000000000e+00,-1.952149530812751776e-01,-3.066876013953176994e-01,-1.970941479760767445e-01,-2.952189903340273758e-01,-1.657205592470794298e-01,-1.971624815452341639e-01,4.150520381702453299e-01,1.167347374110865865e-01,-9.580368689882641509e-02,6.289552881193124501e-01,-9.760173176065482792e-02,6.280623440373831468e-01,-2.150102318457902395e-01,6.388998491347185060e-02,-2.925143404217102616e-01,6.295492293596168798e-01,-6.590344214403047740e-01,-6.536966097905214657e-01,-5.249956551489709522e-01,-6.366642043564253450e-01,-5.569206079371121776e-01,-5.822787510528343313e-01,-4.504748729759464609e-01,-6.187723394733209981e-01,6.466521281833179646e-01,9.820906170134702240e-02,-6.819737630954894048e-01,-6.905595287033016172e-01,-5.173186350873491129e-02,1.994540727878179598e-01,3.444154983645851820e-01,-6.346576013805541594e-01,-6.553598725787660451e-01,-6.381743995020568994e-01,-6.694971652267319717e-01,-6.351431507680510569e-01,-3.753987356062257197e-01,-6.036558686745931157e-02,-1.013643094208111078e-01,5.060853479686182599e-01,-6.395136937163589108e-01,-6.562631839524808441e-01,-6.289299260120577717e-01,-6.367530570853544569e-01,-6.559142775944211134e-01,-6.441092817964826356e-01,5.414462044488882464e-01,1.896846077759335725e-02,-6.351548312077849312e-01,2.592113327307229431e-01,-6.483521307063249139e-01,-5.543477022799334630e-01,-6.011282416788754634e-01,-3.605188134619319307e-01,-4.879573134575216908e-01,-5.987984586065581150e-01,3.746637507480941962e-03,-4.863645073081427489e-02,-6.520372195480684807e-01,-1.761481816698179381e-01,3.172652990543135994e-03,6.328005707177531969e-01,-6.389787850182594431e-01
3.272118750095797113e-01,-3.667904782714753037e-02,-3.623195861527465644e-01,-5.774733579465647360e-01,8.417862825463462428e-01,-1.952149530812751776e-01,1.000000000000000000e+00,1.230510552946585817e-01,1.717598697202581126e-01,2.497217093116834430e-01,5.909052953361021432e-02,7.145230244744078807e-02,2.210582762664703438e-01,-1.421205346771612643e-01,-2.077640079404175291e-02,-8.480676756735295863e-01,-3.597039067874469725e-02,-8.482966786199986897e-01,1.812161523559461529e-01,-2.521374741052792579e-01,1.230107828337000525e-01,-8.509538396977874841e-01,8.275452045867446316e-01,8.271424099375638272e-01,8.799328032130183663e-01,8.566006929482123944e-01,8.801649028635087912e-01,6.442929326285646852e-01,5.534455174353972717e-01,8.546165083918388916e-01,-8.472787502585948927e-01,6.677000029418800331e-02,8.205019786336213983e-01,7.861800408377638272e-01,3.654495182390533614e-01,2.559954591761496104e-02,-8.450119834534026986e-02,8.544506585650635255e-01,8.343175567481363464e-01,8.471261737266195802e-01,8.154796460332209840e-01,8.533268584679407631e-01,7.093076136244564900e-01,5.446625320501531364e-01,4.066494762926904649e-02,-4.286565509758755166e-01,8.462843018935353179e-01,8.422890796392704660e-01,7.625703596801395312e-01,8.417573948303392894e-01,8.437844018972541216e-01,8.451198675145030759e-01,-7.195179759600559555e-01,4.420356824974281534e-02,7.626851224674978669e-01,-3.316177846487614045e-01,7.976065832182159809e-01,8.634920366266506386e-01,8.579531205018482432e-01,7.101936460382328731e-01,9.066502385528389940e-01,8.577879979760031359e-01,-3.938989918459973733e-02,1.080896090996925074e-01,8.324547869226021080e-01,-3.138932227091974503e-01,4.752645025082179175e-03,-7.353136662565680215e-01,8.502019608018676067e-01
-2.195083376307079559e-01,6.356470337782900090e-03,3.548869843463409168e-01,-2.829513702228467764e-01,2.665982343270268395e-01,-3.066876013953176994e-01,1.230510552946585817e-01,1.000000000000000000e+00,4.486140990988336519e-01,7.624872953940514675e-01,-4.595092750728004688e-02,1.513505782265855415e-01,1.151732900069689890e-02,-4.220817944458729043e-01,-4.563335444957462850e-02,-3.020991692353842129e-01,-3.950142159580954243e-02,-3.019341099205939960e-01,2.135606199332588107e-01,-1.080671057411485558e-01,7.921003914910695887e-02,-3.037272632092831715e-01,3.753793549277481545e-01,3.754666430128265620e-01,2.950475578393409459e-01,3.267512895089517699e-01,2.847810506594249391e-01,3.308635337098151386e-01,8.994299166397458356e-02,3.582682629911136951e-01,-3.310922023225922328e-01,1.437457375948802130e-01,3.559391858061662917e-01,2.467029626385552343e-01,-2.989663102711397347e-01,-6.336516423286879529e-02,-7.269086757425954337e-01,3.485597960687616403e-01,3.814238242059964090e-01,3.519409392834522698e-01,3.809699677922355199e-01,3.366981598977087375e-01,3.652256308536739327e-01,9.799479612568054443e-02,2.712794891532424035e-01,-1.675387078099933036e-01,3.374684646019225354e-01,3.391942159183352068e-01,1.911126754840034858e-01,3.522277866220339115e-01,3.275427503127929518e-01,3.440803744072345460e-01,-1.140461114887115490e-01,4.323486583249391280e-01,4.123232332754387941e-01,1.016601233012161681e-01,3.887996122508287633e-01,2.910239624830274208e-01,3.093828499255116271e-01,6.950259654642897134e-02,2.559325753427085237e-01,3.159772680752228058e-01,3.232649940266517641e-01,1.722221469272091632e-01,3.077153605396797387e-01,4.950126075763657679e-02,-9.179963517383038507e-02,-3.967660945842242382e-01,3.204520312689551065e-01
-3.621749843283874615e-01,-4.461075850188573888e-01,5.344681181799409986e-02,-1.486049590983045399e-01,1.987057505239673283e-01,-1.970941479760767445e-01,1.717598697202581126e-01,4.486140990988336519e-01,1.000000000000000000e+00,7.624655827812458764e-01,2.067633319013717774e-01,2.980164100418228323e-01,1.485330933346580840e-01,-4.843649292808529516e-01,-1.122067807857338867e-01,-2.743907680836354945e-01,-1.196220467491532630e-01,-2.742914718745467773e-01,3.997690182421389515e-01,-8.723970601415589887e-02,4.439690685739198367e-02,-2.781470357278591488e-01,3.128311668504002996e-01,3.115076976268628117e-01,2.546648483267400787e-01,2.983313010932039933e-01,2.221277989021581967e-01,3.287188063000109906e-01,2.260606673514769724e-02,3.195711511905745539e-01,-2.771874489007026265e-01,3.128582694298665673e-02,2.573891732333124516e-01,3.921775826341508120e-01,2.740535128897404471e-01,-4.006733220968741183e-01,-3.940698552194682458e-01,2.689587768783321398e-01,2.781131677234316424e-01,2.758759171095374607e-01,3.042825912454741877e-01,2.692497450773547740e-01,4.123184112999033757e-01,2.124076040213960029e-02,4.109245168891616506e-01,-2.792836599908056772e-01,2.728785698208342492e-01,2.649355381845604485e-01,2.369843625238559071e-01,2.842140815468488513e-01,2.623810706890085109e-01,2.769504436012670268e-01,-1.083902687851456548e-01,1.882991253538725818e-01,3.662903059496606106e-01,-4.980943578164263169e-02,3.145919748916876091e-01,2.819896304774773821e-01,2.595184608724143693e-01,3.660990871140119840e-02,3.205995166072174718e-01,2.755521550055828328e-01,-3.814110647933031950e-02,-8.311624822708002513e-02,2.619329095042517985e-01,-6.781048000330494596e-02,-2.152372841771007517e-01,-3.977258183075760845e-01,2.600441114976344004e-01
-4.201842375979795707e-01,-3.074200123199224977e-01,5.953404800522265478e-02,-4.331957267981075277e-01,4.054000128167243311e-01,-2.952189903340273758e-01,2.497217093116834430e-01,7.624872953940514675e-01,7.624655827812458764e-01,1.000000000000000000e+00,-1.352769815175280110e-01,3.215357169525386721e-02,1.101188600523195921e-01,-4.743854158298503321e-01,-5.255910511329796352e-04,-4.187254612776717400e-01,-6.402150231126598444e-03,-4.186976903722429699e-01,5.162050501846795481e-01,1.334610925925116820e-01,2.311709175893046642e-01,-4.135866076121554880e-01,4.388566388981653965e-01,4.349952706033320404e-01,3.435471166839335622e-01,4.185504964382498749e-01,3.395785409480159278e-01,3.894674751880590202e-01,1.760157490341853759e-01,4.098093650250295150e-01,-4.293356898309185765e-01,-8.708767094148131202e-03,4.048525600754531717e-01,4.428340782137062392e-01,-2.551079212533938906e-02,-5.175397008265312238e-01,-5.686622411790834830e-01,4.154749926379283087e-01,4.543629802908391024e-01,4.171560238470077842e-01,4.775540975326157955e-01,4.274159351898808024e-01,4.272880004141491606e-01,5.904238610747003513e-02,3.744675780093145168e-01,-6.073988950506092888e-02,3.988177224500223383e-01,4.007898590269898809e-01,3.541888821323930236e-01,4.138236021077954518e-01,3.927992174348724497e-01,4.066927892281507195e-01,-1.307624402745362902e-01,3.171984849665709927e-01,4.701789755541362914e-01,1.649419179068274954e-01,4.383383256162216579e-01,3.608396369601851728e-01,3.797320127281822999e-01,3.166781217947362698e-02,4.150353440543436134e-01,3.903276364397254006e-01,1.885463873104575860e-01,9.402268757584697489e-02,3.673328913527043049e-01,4.980441023740257711e-02,-5.699875826817073221e-02,-5.047225715820340408e-01,3.988594093501510729e-01
