1.000000000000000000e+00,6.025780058897141078e-01,-2.983888505964136240e-01,-3.960069050282424841e-01,-2.811383520487040905e-02,-4.783589390851630818e-01,1.934304170676596490e-01,7.396075226632242705e-02,2.654633069060419737e-01,3.154460344586247356e-01,5.527626772720213300e-01,-1.306407848522713744e-01,5.426580761772671346e-01,-5.381399147810354000e-01,5.600470838007671759e-01,4.887769309245166838e-01,-1.868386896396328212e-01,4.981548764437891963e-01,-2.133005602400800393e-01,4.693059131652492222e-01,-3.425819890410656265e-01,5.435273465373912094e-01,-2.984533539105000965e-01,-3.019265867404237746e-01,-3.284084699413523101e-01,-1.065916687229876286e-01,1.027396009261564574e-01,-7.393825077191550077e-02,-1.834321685716333861e-01,1.987878138166635777e-01,-3.800208419187867115e-01,-1.928039762610729568e-01,-4.488787123092682907e-01,2.224994401933441113e-01,4.601662302838053220e-01,1.113187052914784286e-01,-2.448449419113411796e-01,-1.934633323738870481e-01,-9.740766046458775029e-02,4.173493035704314846e-01,1.624744581741599178e-02,3.705800565717604078e-01,2.502155468537821670e-01,-2.321040869068944912e-01,9.468604942894631726e-02,-1.660395288613318310e-01,-1.635337990207160475e-01,-7.255322031585581186e-03,-1.213799063745703288e-01,2.613062296997225586e-01,3.750801498529800909e-02,-1.019003181592287588e-01,-1.348646837770945892e-02,1.976373732648867843e-01,6.780056410804373435e-02,-1.248894442673639527e-01,-1.802188654390204647e-01,-4.862955504659966649e-02,-2.478199606672204514e-01,1.634847037789903257e-01,8.783033364661164966e-02,-1.961577741128677221e-01,1.564774815001409303e-01,2.288310928096100039e-01,5.497984978993813998e-01,-1.924588420875116834e-01,-2.616016233283653403e-01,-4.220895721439310577e-01,-3.814702441466460425e-01,2.799823147864184403e-01,2.004120577003546122e-01
6.025780058897141078e-01,1.000000000000000000e+00,-1.288038392762000106e-01,2.511015978176918129e-01,-7.217401230113076327e-01,3.918212358133443818e-02,5.191096100470158348e-01,3.069627665950303563e-01,5.690748083626862019e-01,-8.481158371715977196e-02,4.987863794554584507e-01,-4.377152577299763814e-01,-8.623596545576908690e-02,1.379021382761893844e-01,2.196704760438870085e-01,2.031510461286400171e-01,-2.355083872766371433e-01,2.249697590038047812e-01,-2.380642343759572510e-01,7.342045454802718918e-02,8.828629266075976867e-02,3.310671951439601579e-01,-8.252083947698510280e-02,4.159094837863617222e-01,1.823303316063449586e-01,1.372229610661129806e-01,1.957444752893241213e-01,-6.819912425076435358e-01,-2.342874726851255640e-01,-4.046258898773605339e-01,-7.463751530070875662e-01,-1.428051146195610244e-01,-4.086734696651144749e-01,2.578929956117343991e-01,-5.205291208659613283e-02,1.315269286813821117e-02,1.834946118198882981e-01,4.110619467806589378e-01,4.438925648481503727e-01,4.235474436072160787e-01,4.526450828744605914e-01,3.522197455299561630e-01,4.456202324904729450e-01,-1.074342248837774905e-01,3.497421341006977658e-01,3.082496608634112678e-01,-2.522912842699571723e-01,2.098505137381764807e-01,-4.293747543700768103e-03,5.907162114512096718e-01,-6.383265264782304882e-02,7.456741666485192099e-02,4.048623240424896186e-01,4.677723808360035318e-01,4.471576053434564990e-01,-2.012757798379319063e-01,2.750871936961953867e-01,2.221677528190982298e-01,2.420753148855516734e-01,3.758458105530730897e-01,2.434431323108679490e-01,-2.111997704860195946e-01,4.329841482919535300e-01,4.671375698683056243e-01,1.931115939147904081e-01,-9.723805435463675484e-02,1.950553869148814179e-01,-8.110258185585299540e-01,-7.064127717677664009e-01,1.358746230726629034e-01,3.087821111431136023e-01
-2.983888505964136240e-01,-1.288038392762000106e-01,1.000000000000000000e+00,3.380535563095308227e-01,2.272897851601129171e-01,5.566846855715791298e-01,5.755100675514649433e-01,6.800585325012769022e-01,1.060175298245965292e-01,-2.657405170647335613e-01,-1.328959299397718119e-01,-1.484099265708050674e-01,1.488690515402894543e-01,5.276447704263400595e-01,2.259558682168759658e-01,-6.381554369571456053e-01,6.435471871191456028e-02,-6.372727197496138585e-01,5.624043011769560424e-02,-5.747218491148790021e-01,-2.888227115895784514e-01,-4.914360242624560282e-01,3.131172410962575481e-01,2.933809899575245961e-01,6.025443297460864045e-01,8.522196549104817942e-01,9.505839816636896256e-02,6.565525507682880291e-02,5.243186552571126313e-01,1.173906231313591036e-01,6.752652368475468014e-01,6.206861142386721486e-01,-1.671885232078248462e-01,1.729727041324251036e-01,-8.644333057077128180e-01,4.498013229768336313e-02,-2.129830530763932722e-02,-2.518690260052233038e-02,3.995351218670614712e-01,1.849229955409956161e-01,3.045839161062447453e-01,2.421050284173169864e-01,9.285302893238311928e-02,6.221844413072823432e-01,5.622434510864321444e-01,6.329039708120913765e-01,4.894208156499110229e-01,8.755293245955863002e-01,1.886173687080471839e-01,-2.087365408548542134e-01,6.839444769674678515e-01,2.633000317791299172e-01,5.954718865526357208e-01,4.962273828594743891e-02,4.171900475812671538e-01,5.689176228839769589e-01,4.390894467731822348e-01,3.501963813009872917e-01,4.518172851033365189e-01,2.288817239456186203e-01,1.886337870385202953e-01,6.977217801994777258e-01,2.050630263635230266e-01,1.946126729121423204e-01,4.496123808259459564e-01,3.221229309763059545e-01,4.482592830819334129e-01,-4.779896907587434518e-02,2.372653949424973763e-01,6.547357650113529992e-01,1.520342401711141482e-02
-3.960069050282424841e-01,2.511015978176918129e-01,3.380535563095308227e-01,1.000000000000000000e+00,-4.365578459215963547e-01,9.202650410955264260e-01,4.119360211854354303e-01,4.233286673579060855e-01,-1.669553271438486142e-01,-2.201184361620016905e-01,-3.670804632085659658e-01,1.659047022288645257e-01,-3.806625440461977039e-01,5.408079401163387034e-01,-2.661019654244401941e-02,-8.181127642188170679e-01,4.034192443908904968e-01,-8.085199017944760813e-01,4.352789270092059515e-01,-7.529102008366820309e-01,6.743688604805717635e-01,-7.798337551892897679e-01,6.438512775707011526e-01,5.610585807262152835e-01,4.025023445695084523e-01,5.914800959326239616e-01,4.624254891420667146e-01,-3.884096253982703972e-01,-3.437197839792535126e-01,-7.357595555391815978e-01,-2.446582808759880379e-01,-2.821230347542276751e-01,-4.738094147108408705e-01,5.159875173999283193e-01,-7.115793025058138044e-01,1.562107802988230432e-01,-1.637546738563795123e-01,7.747228840345602441e-01,5.730130609900632166e-01,1.085639807605353335e-01,6.161613498645054365e-01,6.863863301313687104e-02,-3.196201056320138179e-01,2.965706050625550039e-01,3.593717266180913028e-01,4.668956141869455845e-01,-4.976442547264546268e-01,3.078417416604007362e-01,5.163551032761787285e-01,4.622389411900309497e-01,-2.296604739670800033e-01,-2.595993421770724785e-01,5.421697113974980331e-01,5.059920856573640879e-01,5.546360877030643843e-01,-4.304391502307030604e-01,6.856431911730052065e-01,6.148963060454631924e-01,8.088030502052391268e-01,2.195479297090452142e-01,9.568947821502114814e-02,-2.616797188025407062e-01,2.030939875668432149e-01,1.545950867837339870e-01,-3.256526047415104208e-01,3.717050297357473165e-01,5.706835896430912936e-01,-6.065217768610996207e-02,-7.981482534545797369e-02,-1.849541325022439342e-01,2.419947358500211809e-01
-2.811383520487040905e-02,-7.217401230113076327e-01,2.272897851601129171e-01,-4.365578459215963547e-01,1.000000000000000000e+00,-1.942269658365853024e-01,-6.466084536023565532e-02,1.020083154771690148e-01,-3.496635707261540604e-01,4.082539497189297539e-01,1.438613532025670438e-02,5.894795909682306601e-01,4.860120357734166729e-01,-5.216420258590550585e-01,4.786335674744456314e-01,-1.153700264558903676e-01,-2.803996819411872302e-02,-1.271950808866954552e-01,-3.481366447663859776e-02,1.541204208552308386e-01,-4.021656521589632716e-01,-1.585074526485197866e-01,-2.377296749406851428e-01,-8.017655043876203980e-01,-5.028973598440875659e-01,-5.932787061179220500e-02,-3.318659468896693610e-01,9.124681959244221874e-01,2.579658028437661343e-01,6.285310793626111003e-01,7.511641993677914408e-01,3.071050057805929656e-02,-4.452246723511455589e-02,-1.954533898744382769e-01,6.099882175212530122e-02,-1.576122272387054102e-01,-2.852736237184320678e-01,-5.187246240363654337e-01,-6.368164367147469695e-01,-3.886178718870216819e-01,-5.793131731490055447e-01,-3.220796715503503327e-01,-3.457021001746796718e-01,-1.221292687902353347e-01,-3.359230222974091129e-01,-1.976384715648778767e-01,1.975903981400060350e-01,-7.585546726730911515e-02,-2.397440329046539309e-01,-2.863313178638483558e-01,2.069675641968738433e-01,-3.095831323341151076e-01,-4.899266433670730891e-01,-6.062453199877264609e-01,-5.539434119373849441e-01,1.646458181624119999e-01,-5.266671619288434414e-01,-4.121537672638208027e-01,-4.650335310825933210e-01,-5.050808999925000542e-01,-4.361970934670788558e-01,1.737016341990637314e-01,-5.801305853076051955e-01,-5.668841532413837481e-01,2.261619330963840213e-01,5.735396331525825786e-02,-4.982591920366623017e-01,4.995162443814663566e-01,6.247279558851810410e-01,1.151886240054299515e-01,-5.106315627321432737e-01
-4.783589390851630818e-01,3.918212358133443818e-02,5.566846855715791298e-01,9.202650410955264260e-01,-1.942269658365853024e-01,1.000000000000000000e+00,4.115841265997422505e-01,4.170817302541190985e-01,-3.363356700736150340e-01,-3.515447718802131721e-02,-3.713973416263127714e-01,1.526379811030519340e-01,-3.732798294715616860e-01,6.390101657699740478e-01,9.344921563450183169e-03,-9.081968161373292769e-01,5.334601739990504354e-01,-9.121630574018474436e-01,5.595279694035204532e-01,-6.970728483636239314e-01,3.964075156464386684e-01,-8.656308566762102030e-01,6.326605483806186925e-01,4.233976058538061471e-01,4.322309564462011311e-01,7.094661036710619983e-01,3.266521329253936901e-01,-2.871284855267322578e-01,-2.665529071191464344e-02,-4.193799798080676267e-01,7.442652595344514954e-02,-1.068759059344391305e-01,-3.655431078215633511e-01,5.888407669153541413e-01,-8.241466667371810662e-01,1.745194933862276657e-02,-2.003414682371953137e-01,4.847420655206609585e-01,4.164588696113335486e-01,3.229927427222829828e-02,4.354961409295208807e-01,-6.373550049589255841e-03,-4.755398332363918179e-01,3.657832550914198455e-01,2.828758162773846174e-01,3.626090384046193882e-01,-2.765178766205177996e-01,3.969892763825280113e-01,6.115335276425162281e-01,3.335261328900475664e-01,-1.450897408554751022e-01,-1.026293704795903372e-01,5.240202330822738563e-01,3.684097048222940707e-01,4.837022634870741244e-01,-2.166703251401910502e-01,6.257687105235657521e-01,5.961929836027576313e-01,7.226787595844618162e-01,7.632375294475116090e-02,-4.710941110712423691e-02,-1.054251979204817447e-01,4.533374917220987094e-02,1.811628643166627835e-03,-2.779935767199459007e-01,2.104341368399443579e-01,4.700035175719417535e-01,-1.031468349147266796e-02,2.680815687842282302e-01,6.719680742288479391e-02,2.066784129705969142e-01
1.934304170676596490e-01,5.191096100470158348e-01,5.755100675514649433e-01,4.119360211854354303e-01,-6.466084536023565532e-02,4.115841265997422505e-01,1.000000000000000000e+00,9.335435685910482562e-01,5.334365871247399582e-01,-1.971416544215866262e-02,5.209236038500076882e-01,1.101196939945263756e-02,1.215449300781614068e-02,1.958674393168833294e-01,6.703755998350969803e-01,-3.698205841624078172e-01,-3.908264405924425366e-01,-3.455121752782571165e-01,-3.801200463858447898e-01,-2.531439519099494273e-01,-6.702476428171233458e-02,-1.704632325369575263e-01,-1.511998860862983074e-01,1.403425128081231543e-01,1.415066594894865692e-01,5.160438126988210472e-01,-1.200803812436891799e-01,-6.857917863500920252e-02,1.263885861390125209e-01,-1.990622168434407757e-01,-2.617221943579581267e-02,5.794330724270781163e-02,-5.670237014425766331e-01,6.534920919307937726e-02,-6.984687446956638901e-01,-2.807538085534483363e-01,2.426706940060149864e-01,3.901152997600685901e-01,2.681403102823595730e-01,-1.468352162782048803e-02,2.344966320416228822e-01,-8.532160914652078473e-03,2.766803352089315382e-01,-3.454507157410451057e-02,3.360218228479339153e-01,7.494968653512741330e-01,-8.272695996558400086e-03,5.662153228646403802e-01,-2.238699268449136359e-01,5.768575115952097043e-01,2.946267843393996499e-01,-1.567078563552751491e-01,3.322952071908186200e-01,-3.975761251712001121e-02,2.100716451037717702e-01,3.690886073573966530e-02,1.302263332436064402e-01,1.362122859585358260e-02,2.283653260550023989e-01,-2.380699097133531696e-03,-1.224699684320319087e-01,1.491474448831116295e-01,1.675873654872756316e-02,3.330086561773103193e-02,3.044153570731465419e-01,1.919620065470032111e-01,9.497589492785753207e-02,-6.327792890859855746e-01,-2.522629847764132349e-01,2.957960831369281784e-01,-2.825778649687066824e-01
7.396075226632242705e-02,3.069627665950303563e-01,6.800585325012769022e-01,4.233286673579060855e-01,1.020083154771690148e-01,4.170817302541190985e-01,9.335435685910482562e-01,1.000000000000000000e+00,4.680170132028264596e-01,-2.105038595867509965e-01,2.825109493552537820e-01,1.690346475826716155e-01,2.242675830327975628e-01,9.849399764918098654e-02,6.838288236880514237e-01,-5.156179704612818826e-01,-3.651724580663953112e-01,-4.868587519410967346e-01,-3.559860755018988687e-01,-4.786740795850490393e-01,3.978694271605165422e-02,-3.331063639799266007e-01,8.613190975721121689e-03,1.346483004472855405e-01,1.772423729042011120e-01,6.104926648692162727e-01,3.722213603560350220e-02,1.591003516369613457e-01,2.117581562136231985e-02,-2.662976741182912499e-01,1.608613118936196573e-01,1.067511069312107735e-01,-6.335765090142987388e-01,1.045833726617798748e-02,-7.419949585828611305e-01,-4.809233940674584318e-02,7.612030727364998972e-02,4.454840333774906513e-01,3.524364790943925185e-01,4.336394770304430324e-02,3.403720227392612596e-01,9.141187758640874350e-02,2.674388623122285757e-01,1.526259339639787771e-01,4.748409544664782267e-01,8.616500438501967229e-01,-4.907095895980706501e-03,6.646989876297970667e-01,-2.230200059902569809e-01,3.717151214394504022e-01,4.666131494007243474e-01,-2.919600868169588415e-01,3.766397469277766863e-01,-1.884825146707384130e-02,2.556337708067987768e-01,6.353004837142511851e-02,2.125607769123658286e-01,8.620888912576292473e-02,3.415943480234010510e-01,1.089458328606091736e-01,2.457142926680367864e-02,2.751221823305223801e-01,9.992860397241738746e-02,1.034941305325579042e-01,4.213233405078865568e-01,4.988135389170406109e-01,2.403367759950068294e-01,-3.377243279459447578e-01,-2.538794542932595877e-01,2.389132951219336276e-01,-2.967081884606369013e-01
2.654633069060419737e-01,5.690748083626862019e-01,1.060175298245965292e-01,-1.669553271438486142e-01,-3.496635707261540604e-01,-3.363356700736150340e-01,5.334365871247399582e-01,4.680170132028264596e-01,1.000000000000000000e+00,-4.577883639430166407e-01,5.972585735544813090e-01,-4.510972601573564611e-01,1.923558590976874594e-02,5.481835911522504184e-02,1.625974362670417617e-01,3.994672100838950746e-01,-8.688367574972472029e-01,4.322437203180848342e-01,-8.757459314242935777e-01,1.006035167453828150e-01,-1.543397963410064744e-01,5.675487923220952080e-01,-4.953939045056388601e-01,3.120717202019325787e-01,1.992420077084463281e-01,-5.314722267306751236e-02,-2.567907630985042378e-01,-1.870803015434190086e-01,1.267415197180004616e-01,-1.745567629598725468e-01,-2.417897999703854939e-01,3.599684039854130768e-01,2.591897090702228318e-02,-5.588314690109096317e-01,-1.154312057618761406e-01,-1.546349910899435243e-01,6.734287814171893150e-01,2.261429668563627593e-01,3.081158819279752881e-01,7.616035975294352389e-02,1.645391352308635813e-01,1.265972060951397749e-01,9.318165134958267259e-01,-1.133999675437667720e-01,3.119087648720968442e-01,6.365983745234256030e-01,3.383723998272994415e-01,3.264504275339802919e-01,-6.794829348833637539e-01,1.437730366301679386e-01,4.807347011071113063e-01,2.024085766242278983e-01,1.478172340976978416e-01,-1.467508833006882507e-01,5.285436406536432596e-02,3.401077793463946342e-01,-8.960673480743430730e-02,-3.073722381479754295e-01,-1.058194880566217938e-01,2.320796660857006866e-01,2.487666391454554371e-01,3.966347397894481319e-01,3.211971698416062337e-01,3.442882864865309811e-01,3.708766880576494507e-01,1.359950515089725642e-01,8.892341727670514950e-02,-6.508603082612577362e-01,-7.362708484591806712e-01,1.272415321882116590e-01,-2.709686789819947261e-01
3.154460344586247356e-01,-8.481158371715977196e-02,-2.657405170647335613e-01,-2.201184361620016905e-01,4.082539497189297539e-01,-3.515447718802131721e-02,-1.971416544215866262e-02,-2.105038595867509965e-01,-4.577883639430166407e-01,1.000000000000000000e+00,4.396520347285565178e-01,3.478189916683785410e-01,-1.281698163298864712e-01,-3.157285082359463368e-01,3.971547708332862636e-01,1.243738788556871810e-01,2.188275587827475388e-01,9.889461388453409108e-02,2.255565913952808366e-01,6.401300434680673446e-01,-3.553992317890114494e-01,6.608728107845700250e-02,-3.958384554597181859e-01,-7.503035230962226132e-01,-6.790705120481003165e-01,-3.107674722721674443e-01,-4.701150200823303593e-01,1.884154156750119935e-01,1.797605813658305629e-01,5.523006596738644358e-01,-1.008423571493098116e-02,-4.621807232215911498e-01,-7.691220625173890435e-02,2.573944924972851322e-01,2.622729035803589848e-01,-6.000384997360184158e-01,-1.299215854360802058e-01,-4.468826117427094902e-01,-7.994562394697908303e-01,-4.521025900571348233e-01,-7.030715277831750543e-01,-5.395091729405651071e-01,-6.181405211747161843e-01,-6.314141509083853743e-01,-7.299632116582812635e-01,-6.541672603356669669e-01,-2.259200965099066871e-01,-5.130142067572229791e-01,5.098074512665774077e-02,4.348850714870126088e-01,-5.842812462285236208e-01,-1.809062571999598690e-01,-5.724512186597690011e-01,-3.829926139163303267e-01,-5.459409301766168232e-01,-3.037334110781527707e-01,-5.790715046192775883e-01,-3.711630923567572071e-01,-5.679805309065637520e-01,-7.468295080098314997e-01,-8.158275435854963620e-01,-5.381561650093822369e-01,-7.721541885292472207e-01,-7.351606137919201034e-01,-2.879072167062481369e-01,-7.106724509095964093e-01,-8.029758308386617527e-01,-1.577365647690719963e-01,6.149435594349252909e-01,3.336256203531319520e-02,-2.544915424255516645e-01
